"id","Product_ID","SKU_ID","Store_ID","Time_ID","Supplier_ID","Warehouse_ID","PO_ID","Sales_Transaction_ID","Quantity_Sold","Unit_Price","Discount_Amount","Sales_Revenue","Tax_Amount","Net_Sales_Value","Payment_Type","Date_ID","Return_Qty","Return_ID","Customer_ID","Event_ID","Quantity_Return","Return_Reason","Return_Type","Refund_Amount","Return_Status","Return_Method","Inspection","Loss_Value","Forecast_Method","Forecast_Model_Name","Forecast_Period_Start","Forecast_Period_End","Forecast_Quantity","Actual_Quantity","Forecast_Error_Pct","Forecast_Error_Value","Demand_Variance","Model_Version","Model_Accuracy_Score","Last_Trained_Date","Indicator_ID","Indicator_Value","Trend_Direction","Expected_Crowd_Index","Stock_On_Hand","Stock_In_Transit","Reserved_Stock","Damaged_Stock","Expiry_Date","Batch_Number","On_Hand_Quantity","Reserved_Quantity","Available_Quantity","Safety_Stock_Level","Reorder_Point","Stock_Status","Movement_ID","Movement_Type","Movement_Quantity","Movement_Time","Source_Location","Destination_Location","Ordered_Qty","Unit_Cost","Total_PO_Value","Order_Status","Lead_Time_Days","Fulfillment_ID","Received_Quantity","Rejected_Quantity","Delivery_Date","Delivery_Delay_Days","Quality_Inspection_Result","Recommendation_ID","Current_Stock","Safety_Stock","Recommended_Order_Quantity","Recommended_Order_Date","Stockout_Risk","On_Time_Delivery_Rate","Average_Delivery_Delay","Defect_Rate","Fill_Rate","Order_Accuracy","Supplier_Rating","On_Time_Delivery_Flag","Delay_Days","Quality_Score","Quality_Rating","Delivery_Rating","Cost_Rating","Reliability_Score","Trend_ID","Platform_ID","Keyword_ID","Search_Volume_Index","Mention_Count","Engagement_Score","Trend_Velocity","Sentiment_Score","Viral_Index","Warehouse_Stock_ID","Bin_ID","WH_Quantity_On_Hand","Quantity_Picked","Quantity_Received","Quantity_Damaged","Weather_ID","Location_ID","Temperature","Humidity","Rainfall_mm","Wind_Speed","Weather_Condition","Demand_Impact_Score","Heat_Index","Extreme_Weather_Flag","Weather_Severity_Score","Strategy_ID","SKU_Code","Product Name","Brand","Category","Subcategory","Launch_Date","Shelf Life Days","Unit of Measure","Status","Demand_Sensitivity","Store_Type","Store_Name","Area_sqft","Opening_Date","Manager_Name","Contact_Number","Operating_Hours","Is_Active","Date","Day","Week_Number","Month","Quarter","Season","Year","Supplier_Name","Supplier_Type","Supplier_Tier","Payment_Terms","Contract_ID","Contract_Type","Contract_Value","Minimum_Order_Quantity","Contract_Start_Date","Contract_End_Date","City","State","Country","Latitude","Longitude","Climate_Zone","delivery_zone","traffic_density","Warehouse_Name","Warehouse_Type","Capacity","Automation_Level","Cold_Storage_Availability","Event_Name","Event_Category","Event_Type","Event_Description","Event_Start_Date","Event_End_Date","Venue","Wind_Speed_Category","Inventory_Location_ID","Location_Type","Storage_Type","Cold_Storage_Flag","Stock_Level","Inventory_Status","Last_Updated","Strategy_Name","Strategy_Type","Safety_Stock_Formula","Lead_Time_Adjustment","Supplier_Performance_ID","Evaluation_Period","Platform_Name","Platform_Type","User_Base_Size","Indicator_Name","Indicator_Country","Update_Frequency","Keyword_Text","Product_Category","Trend_Category","Storage_Bin_Type","Storage_Bin_Capacity","Temperature_Zone","Promotion_ID","Promotion_Name","Promotion_Type","Promotion_Start_Date","Promotion_End_Date","Discount_Percent","Campaign_ID","Promotion_Is_Active"
"14756","P_000251","SKU-920","S_000565","T_000028","SUP_0114","W_0029","PO_000334","TRAN_000605","5","493","115.32","1888.4","166.21","2054.61","Wallet","D_20220711","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ARIMA","DFM_v1","18-02-26","20-03-26","919","1013","10.23","-94","2209","v3","0.81","17-03-26","IND_000040","5.57","Decreasing","84471","409","135","98","8","19-02-25","BATCH_3786","436","104","332","26","39","Normal","MOV_000172","Adjustment","286","2024-11-03 04:32:00","L_0235","L_0047","85","21.63","1838.55","Delivered","10",\N,\N,\N,\N,\N,\N,"R_000605","360","92","0","17-09-24","Low","0.93","8.02","0.018","0.91","0.89","3.3","No","7","3.28","3.91","3.84","4.81","99.6","TR_000187","PF_000072","K_000132","3901","4608","2.36","1.17","0.8","2.76","WS_0334","B_000447","40","182","67","3","WE_000142","L_000270","37.2","55","21.02","2","Heatwave","0.61","42.7","No","6","ST_000251","SKU-920","Garlic Butter","UrbanGrind","Dairy","Butter","07-03-22","13","Liter","Discontinued","High","Retail","MegaStore 322","5549","06-01-19","Ravi Kumar","918271000000","24 Hours","Yes","28-08-23","Monday","35","August","3","Monsoon","2023","Apex Enterprises","Manufacturer","Tier 1","Net 15","C_000706","Annual","4952875","132","2021-01-07","2025-09-19","Toronto","Ontario","Canada","-25.213796","178.221601","Dry","Zone 1","High","Main Distribution Facility","Fulfillment Center","332285","Semi-Automated","No",\N,\N,\N,\N,\N,\N,\N,\N,"IL_000176","Warehouse","Cold Storage","Yes","152","In Stock","31-03-26","Retail Optimization Strategy","EOQ","Forecast_Demand * Risk_Factor","Seasonal Adjustment","SP_0429","14-08-24","Google Shopping","Search Engine","Medium (1M-10M)","Industrial Production","UK","Weekly","best deal","Grocery","Consumer Trend","Cold Storage","650","Ambient","PROM_000563","Fest Offer 841","Bundle","2009-04-24","2011-04-24","35.44","CAMP_0871","1"
"13067","P_000251","SKU-920","S_000565","T_000028","SUP_0114","W_0029","PO_000334","TRAN_000605","5","493","115.32","1888.4","166.21","2054.61","Wallet","D_20220711","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ARIMA","DFM_v1","18-02-26","20-03-26","919","1013","10.23","-94","2209","v3","0.81","17-03-26","IND_000040","5.57","Decreasing","84471","409","135","98","8","19-02-25","BATCH_3786","436","104","332","26","39","Normal","MOV_000172","Adjustment","286","2024-11-03 04:32:00","L_0235","L_0047","85","21.63","1838.55","Delivered","10",\N,\N,\N,\N,\N,\N,"R_000605","360","92","0","17-09-24","Low","0.93","8.02","0.018","0.91","0.89","3.3","No","7","3.28","3.91","3.84","4.81","99.6","TR_000187","PF_000072","K_000132","3901","4608","2.36","1.17","0.8","2.76","WS_0334","B_000447","40","182","67","3","WE_000142","L_000270","37.2","55","21.02","2","Heatwave","0.61","42.7","No","6","ST_000251","SKU-920","Arabica Beans","GlobalHarvest","Beverages","Coffee","18-05-23","444","Pack","Active","High","Retail","MegaStore 322","5549","06-01-19","Ravi Kumar","918271000000","24 Hours","Yes","28-08-23","Monday","35","August","3","Monsoon","2023","Apex Enterprises","Manufacturer","Tier 1","Net 15","C_000706","Annual","4952875","132","2021-01-07","2025-09-19","Toronto","Ontario","Canada","-25.213796","178.221601","Dry","Zone 1","High","Main Distribution Facility","Fulfillment Center","332285","Semi-Automated","No",\N,\N,\N,\N,\N,\N,\N,\N,"IL_000654","Warehouse","Cold Storage","Yes","494","In Stock","30-03-26","Retail Optimization Strategy","EOQ","Forecast_Demand * Risk_Factor","Seasonal Adjustment","SP_0429","14-08-24","Google Shopping","Search Engine","Medium (1M-10M)","Industrial Production","UK","Weekly","best deal","Grocery","Consumer Trend","Bulk Storage","59","Chilled","PROM_000251","Super Saver 735","Discount","2016-04-23","2006-05-23","49.19","CAMP_0930","0"
"131","P_000022","SKU-736","S_000583","T_000307","SUP_0764","W_0189","PO_000092","TRAN_000092","6","1369.88","193.36","7059.12","565.59","7624.71","Credit Card","D_20231228","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ARIMA","ML_Ensemble","18-02-26","20-03-26","809","801","0.99","8","16","v1","0.73","23-02-26","IND_000079","1.08","Increasing","13095",\N,\N,\N,\N,\N,\N,"323","107","216","55","79","Normal","MOV_000139","Inbound","107","2024-12-21 02:03:00","L_0593","L_0954","366","194.09","71036.94","Cancelled","3","F_000743","122","11","31-05-24","6","Rejected","R_000092","235","129","261","20-01-24","High",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"TR_000092","PF_000177","K_000037","1339","608","6.74","2.63","0.91","17.73","WS_0092","B_000038","97","155","87","1","WE_000092","L_000427","33.9","59","12.63","24.2","Fog","-0.29","39.8","No","5","ST_000022","SKU-736","Unsalted Butter","GlobalHarvest","Dairy","Butter","04-05-23","7","Grams","Discontinued","Low","Flagship","MegaStore 643","12866","06-05-15","Anita Sharma","919050000000","9 AM - 9 PM","Yes","02-04-22","Saturday","13","April","2","Summer","2022","Metro Solutions","Distributor","Tier 2","Net 60","C_000649","Long-Term","4335088","432","2018-01-25","2019-07-12","Nagpur","Maharashtra","India","15.589604","-32.563451","Tropical","Zone 3","High","Primary Storage Hub","Fulfillment Center","131201","Fully Automated","Yes",\N,\N,\N,\N,\N,\N,\N,\N,"IL_000624","Warehouse","Shelf","No","258","In Stock","13-03-26","AI Forecast Strategy","EOQ","Avg_Demand * Lead_Time + Safety_Buffer","Seasonal Adjustment","SP_0649","20-11-23","Alibaba","Marketplace","Medium (1M-10M)","Industrial Production","China","Yearly","limited edition","Beverages","Consumer Trend",\N,\N,\N,"PROM_000022","Mega Sale 425","Bundle","2028-05-23","2026-06-23","12.56","CAMP_0073","1"
"16588","P_000870","SKU-389","S_000330","T_000346","SUP_0378","W_0077","PO_000002","TRAN_000792","9","4119.75","86.81","36296.46","3702.8","39999.26","UPI","D_20230609","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"LSTM","ML_Ensemble","18-02-26","20-03-26","639","600","6.1","39","380.25","v9","0.92","21-12-25","IND_000132","8.08","Decreasing","54451","340","147","37","12","27-03-25","BATCH_7322",\N,\N,\N,\N,\N,\N,"MOV_000405","Adjustment","250","2024-01-10 07:41:00","L_0375","L_0138","174","18.03","3137.22","Placed","3",\N,\N,\N,\N,\N,\N,"R_000792","384","150","0","07-09-24","Low","0.71","0.05","0.017","0.9","0.98","3.3","Yes","0","3.54","4.19","4.67","3.23","93.12","TR_000792","PF_000091","K_000011","4277","3341","1.26","1.93","0.08","2.43","WS_0002","B_000366","55","57","129","17","WE_000127","L_000787","29.5","41","18.27","18","Storm","0.67","33.6","No","3","ST_000870","SKU-389","French Roast Coffee","PureDaily","Beverages","Coffee","28-07-22","472","Bottle","Discontinued","Low","Flagship","MegaStore 727","16657","18-08-16","Anita Sharma","917068000000","8 AM - 10 PM","No","02-03-24","Saturday","9","March","1","Summer","2024","NextGen Traders","Manufacturer","Tier 3","Net 45","C_000583","Annual","3827424","160","2019-12-29","2021-03-11","Mangalore","Karnataka","India","66.08563","151.71069","Temperate","Zone 1","Medium","Central Warehouse","Distribution Center","418752","Semi-Automated","Yes",\N,\N,\N,\N,\N,\N,\N,\N,"IL_000379","Store","Cold Storage","Yes","450","In Stock","12-03-26","Basic Replenishment Strategy","Min-Max","Demand * Lead_Time","None","SP_0583","10-08-23","eBay","Social Media","Small (<1M)","GDP Growth Rate","Australia","Quarterly","budget friendly","Dairy","Demand Trend","Rack","722","Frozen","PROM_000911","Super Saver 677","BOGO","2017-10-23","2030-10-23","33.21","CAMP_0471","1"
"6520",\N,"SKU-561","S_000749","T_000007","SUP_0175","W_0042","PO_000201","TRAN_000549","4","3222.51","13.74","12835.08","2174.71","15009.79","UPI","D_20240327","0","R_000686","C_000585","E_000409","3","Damaged","Partial","667.8","Approved","Store Credit","Yes","196.51","ARIMA","DFM_v2","18-02-26","20-03-26","555","485","12.61","70","1225","v4","0.73","13-03-26","IND_000766","4.61","Decreasing","27277","139","159","97","19","12-03-25","BATCH_7223",\N,\N,\N,\N,\N,\N,"MOV_000245","Inbound","178","2024-10-28 04:22:00","L_0146","L_0047","428","177.15","75820.2","Confirmed","3","F_000114","186","12","10-07-24","0","Passed","R_000549","332","89","0","05-12-24","High","0.71","6.17","0.096","0.93","0.97","4.2",\N,\N,\N,\N,\N,\N,\N,"TR_000191","PF_000096","K_000108","2843","259","1.15","0.54","0.93","0.62","WS_0201","B_000239","301","136","442","5","WE_000549","L_000666","34.7","92","34.7","28.8","Rainy","0.67","43.9","Yes","9",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Franchise","MegaStore 354","10839","21-09-11","Priya Singh","918738000000","8 AM - 10 PM","Yes","29-07-22","Friday","30","July","3","Monsoon","2022","NextGen Industries","Distributor","Tier 2","Net 60","C_000138","Exclusive","913856","355","2022-10-09","2025-06-20","Marseille","Provence","France","34.522712","144.04276","Continental","Zone 2","Low","Main Distribution Facility","Storage Facility","331450","Manual","Yes","Local Event 283","Community","Marathon","Event about food","21-12-22","22-12-22","Art Gallery",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"SP_0138","18-04-23","Alibaba","Marketplace","Small (<1M)","Retail Sales Index","China","Yearly","premium quality","Beverages","Price Trend","Shelf","101","Frozen",\N,\N,\N,\N,\N,\N,\N,\N
"6385",\N,"SKU-561","S_000749","T_000007","SUP_0175","W_0042","PO_000201","TRAN_000549","4","3222.51","13.74","12835.08","2174.71","15009.79","UPI","D_20240327","0","R_000686","C_000585","E_000409","3","Damaged","Partial","667.8","Approved","Store Credit","Yes","196.51","ARIMA","DFM_v2","18-02-26","20-03-26","555","485","12.61","70","1225","v4","0.73","13-03-26","IND_000766","4.61","Decreasing","27277","139","159","97","19","12-03-25","BATCH_7223",\N,\N,\N,\N,\N,\N,"MOV_000245","Inbound","178","2024-10-28 04:22:00","L_0146","L_0047","428","177.15","75820.2","Confirmed","3","F_000114","186","12","10-07-24","0","Passed","R_000549","332","89","0","05-12-24","High","0.71","6.17","0.096","0.93","0.97","4.2",\N,\N,\N,\N,\N,\N,\N,"TR_000191","PF_000096","K_000108","2843","259","1.15","0.54","0.93","0.62","WS_0201","B_000239","301","136","442","5","WE_000549","L_000666","34.7","92","34.7","28.8","Rainy","0.67","43.9","Yes","9",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Franchise","MegaStore 354","10839","21-09-11","Priya Singh","918738000000","8 AM - 10 PM","Yes","03-07-23","Monday","27","July","3","Monsoon","2023","NextGen Industries","Distributor","Tier 2","Net 60","C_000138","Exclusive","913856","355","2022-10-09","2025-06-20","Marseille","Provence","France","34.522712","144.04276","Continental","Zone 2","Low","Main Distribution Facility","Storage Facility","331450","Manual","Yes","Local Event 283","Community","Marathon","Event about food","21-12-22","22-12-22","Art Gallery",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"SP_0138","18-04-23","Alibaba","Marketplace","Small (<1M)","Retail Sales Index","China","Yearly","premium quality","Beverages","Price Trend","Shelf","408","Ambient",\N,\N,\N,\N,\N,\N,\N,\N
"18668","P_000428","SKU-858","S_000326","T_000030","SUP_0761","W_0028","PO_000909","TRAN_000909","9","2335.52","490.54","16604.82","1185.91","17790.73","UPI","D_20220727","0","R_000179","C_000889","E_000455","2","Expired","Partial","817.84","Approved","Bank Transfer","No","78.74","RandomForest","ML_Ensemble","18-02-26","20-03-26","654","750","14.68","-96","2304","v10","0.74","05-01-26","IND_000127","3.5","Increasing","13175","111","17","52","1","27-08-25","BATCH_5474","192","25","167","20","39","Normal",\N,\N,\N,\N,\N,\N,"264","27.17","7172.88","Cancelled","6","F_000209","295","2","30-06-24","7","Passed","R_000909","132","101","210","14-10-24","High",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"TR_000258","PF_000063","K_000095","9618","4447","4.61","4.03","-0.38","18.58","WS_0909","B_000222","84","163","258","11","WE_000035","L_000794","35","46","44.02","6.2","Rainy","0.6","39.6","Yes","10","ST_000428","SKU-858","Cashew Milk","HeritageFoods","Dairy","Milk","29-10-22","7","Pack","Discontinued","Low","Retail","DailyNeeds 641","1787","20-09-15","Anita Sharma","918135000000","10 AM - 8 PM","Yes","06-09-24","Friday","36","September","3","Monsoon","2024","Elite Industries","Wholesaler","Tier 3","Net 30","C_000748","Long-Term","368154","155","2020-07-31","2025-04-08","Trivandrum","Kerala","India","-47.35824","48.521879","Dry","Zone 2","Medium","Logistics Warehouse","Fulfillment Center","487290","Fully Automated","Yes","City Event 170","Technology","Concert","Event about music","03-06-24","06-06-24","Open Grounds",\N,\N,\N,\N,\N,\N,\N,\N,"Seasonal Demand Strategy","Min-Max","Forecast_Demand * Risk_Factor","None","SP_0824","13-01-24","YouTube","Marketplace","Very Large (>100M)","GDP Growth Rate","France","Monthly","seasonal special","Grocery","Marketing Trend","Shelf","693","Frozen","PROM_000428","City Bonanza 435","Discount","2027-09-24","2014-10-24","21.43","CAMP_0533","0"
"17936","P_000051","SKU-975","S_000550","T_000174","SUP_0217","W_0077","PO_000395","TRAN_000892","8","2676.14","146.53","20236.88","2303.2","22540.08","Credit Card","D_20221028","0","R_000835","C_000081","E_000993","2","Damaged","Partial","774.6","Rejected","Wallet","No","53.73","LSTM","DFM_v1","18-02-26","20-03-26","115","126","9.57","-11","30.25","v9","0.86","16-02-26","IND_000375","4.42","Stable","50458",\N,\N,\N,\N,\N,\N,"251","40","211","20","33","Normal",\N,\N,\N,\N,\N,\N,"72","78.76","5670.72","Confirmed","12","F_000161","103","9","20-05-24","8","Major Issues","R_000892","299","127","0","04-09-24","High","0.83","6.47","0.009","1","0.92","3.3","Yes","0","3.01","4.23","4.88","3.46","96.63","TR_000446","PF_000106","K_000171","6429","288","0.43","1","-0.67","0.43","WS_0395","B_000302","21","140","168","7","WE_000154","L_000668","28.6","90","4.29","19.8","Storm","0.59","37.6","No","3","ST_000051","SKU-975","Jasmine Rice","PureDaily","Grocery","Rice","25-06-22","412","Liter","Discontinued","High","Flagship","DailyNeeds 102","11360","22-07-14","Priya Singh","918527000000","10 AM - 8 PM","No","22-03-23","Wednesday","12","March","1","Summer","2023","Vertex Distributors","Wholesaler","Tier 3","Net 30",\N,\N,\N,\N,\N,\N,"Montreal","Quebec","Canada","-22.320411","80.240461","Temperate","Zone 3","Low","Central Warehouse","Distribution Center","418752","Semi-Automated","Yes","Grand Event 364","Sports","Cultural Fair","Event about art","12-06-22","15-06-22","Convention Center",\N,\N,\N,\N,\N,\N,\N,\N,"Retail Optimization Strategy","EOQ","Forecast_Demand * Risk_Factor","None",\N,\N,"Amazon","Marketplace","Medium (1M-10M)","Exchange Rate","Australia","Quarterly","top rated","Beverages","Marketing Trend","Rack","697","Chilled","PROM_000051","Mega Sale 991","Discount","2011-12-23","2016-12-23","55.69","CAMP_0885","0"
"6513","P_000479","SKU-862","S_000316","T_000105","SUP_0663","W_0033","PO_000082","TRAN_000082","4","1269.62","241.28","4113.36","540.38","4653.74","Wallet","D_20230904","0","R_000290","C_000034","E_000105","0","Customer Dissatisfaction","Full","0","Pending","Store Credit","Yes","0","RandomForest","DFM_v1","18-02-26","20-03-26","998","1033","3.51","-35","306.25","v8","0.93","03-02-26","IND_000142","7.84","Stable","12074",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"176","140.57","24740.32","Shipped","4","F_000376","81","2","21-08-24","7","Passed","R_000082","94","23","380","17-10-24","Medium",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"TR_000082","PF_000186","K_000075","7255","1437","3.32","0.63","-0.53","2.09","WS_0082","B_000219","86","24","124","14","WE_000082","L_000749","25.4","82","30.88","12.1","Heatwave","0.92","33.6","No","2","ST_000479","SKU-862","Pineapple Extract","EcoOrchard","Beverages","Juice","10-04-22","401","KG","Active","Low","Franchise","SmartBuy 360","3581","19-04-21","Ravi Kumar","917719000000","9 AM - 9 PM","No","23-03-22","Wednesday","12","March","1","Summer","2022","Elite Industries","Manufacturer","Tier 2","Net 60","C_000423","Strategic","1563712","399","2018-12-21","2023-07-30","Frankfurt","Hesse","Germany","30.338526","-160.964044","Tropical","Zone 3","Medium","Central Warehouse","Fulfillment Center","362754","Semi-Automated","No","Grand Event 122","Technology","Conference","Event about community","29-06-22","30-06-22","Convention Center",\N,\N,\N,\N,\N,\N,\N,\N,"Seasonal Demand Strategy","EOQ","Avg_Demand * Lead_Time + Safety_Buffer","Supplier Delay Adjustment","SP_0274","10-10-24","YouTube","Social Media","Small (<1M)","Consumer Confidence Index","Brazil","Weekly","seasonal special","Dairy","Demand Trend","Cold Storage","550","Controlled","PROM_000932","Mega Sale 242","Loyalty_Promo","2027-03-24","2005-04-24","50.09","CAMP_0211","0"
"432","P_000151","SKU-324","S_000311","T_000051","SUP_0712","W_0029","PO_000410","TRAN_000410","2","1707.32","324.44","2765.76","288.95","3054.71","Cash","D_20221130","0","R_000727","C_000974","E_000548","2","Expired","Full","331.54","Approved","Wallet","No","90.75","XGBoost","DFM_v2","18-02-26","20-03-26","832","814","2.16","18","81","v5","0.75","06-03-26","IND_000446","8.62","Decreasing","9671",\N,\N,\N,\N,\N,\N,"300","38","262","51","77","Normal","MOV_000605","Outbound","69","2024-01-05 09:47:00","L_0420","L_0028","88","82.54","7263.52","Delivered","19","F_000007","223","14","12-01-24","4","Major Issues","R_000410","36","27","241","10-05-24","Low",\N,\N,\N,\N,\N,\N,"Yes","0","4.72","4.12","3.27","4.26","92.17","TR_000410","PF_000090","K_000198","8100","1248","2.95","0.56","0.42","1.65","WS_0410","B_000229","237","112","362","13","WE_000247","L_000699","35.7","64","2.33","2","Cloudy","0.82","42.1","No","5","ST_000151","SKU-324","Basmati Rice","GlobalHarvest","Grocery","Rice","30-01-22","252","Bottle","Active","Medium","Retail","MegaStore 499","12866","25-01-17","Anita Sharma","917778000000","9 AM - 9 PM","No","14-02-23","Tuesday","7","February","1","Winter","2023","Elite Enterprises","Manufacturer","Tier 3","Net 30",\N,\N,\N,\N,\N,\N,"New Delhi","Delhi","India","-87.49855","37.949436","Continental","Zone 1","High","Main Distribution Facility","Fulfillment Center","332285","Semi-Automated","No","Global Event 479","Retail","Festival","Event about art","09-09-23","14-09-23","University Auditorium",\N,"IL_000957","Store","Bulk Storage","No","471","In Stock","16-03-26","Basic Replenishment Strategy","AI Dynamic","Demand * Lead_Time","Supplier Delay Adjustment",\N,\N,"Myntra","E-commerce","Medium (1M-10M)","GDP Growth Rate","Australia","Yearly","budget friendly","Grocery","Demand Trend","Cold Storage","650","Ambient","PROM_000688","City Bonanza 632","Flash_Sale","2030-07-24","2021-08-24","19.93","CAMP_0377","1"
"17179","P_000020","SKU-554","S_000039","T_000052","SUP_0421","W_0008","PO_000815","TRAN_000815","1","4554.51","979.11","3575.4","481.19","4056.59","UPI","D_20220930","2",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"XGBoost","DFM_v2","18-02-26","20-03-26","134","85","36.57","49","600.25","v8","0.87","10-01-26","IND_000015","3.32","Increasing","82246",\N,\N,\N,\N,\N,\N,"244","1","243","47","61","Normal","MOV_000375","Inbound","136","2024-06-16 12:45:00","L_0214","L_0223","83","137.77","11434.91","Placed","3","F_000515","214","8","10-02-24","5","Passed","R_000815","326","98","0","18-05-24","Low",\N,\N,\N,\N,\N,\N,"No","3","3.94","4.09","4.55","3.82","73.41","TR_000380","PF_000125","K_000149","4057","3860","2.02","2.54","0.27","5.13","WS_0815","B_000212","261","170","437","6","WE_000211","L_000841","28.4","40","42.11","4.4","Heatwave","0.86","32.4","Yes","7","ST_000020","SKU-554","Smoked Gouda","EcoOrchard","Dairy","Cheese","16-09-23","7","Pack","Discontinued","High","Express","QuickShop 998","5579","09-08-12","John Peter","916142000000","9 AM - 9 PM","Yes","25-03-24","Monday","13","March","1","Summer","2024","Star Logistics","Manufacturer","Tier 2","Net 15","C_000431","Strategic","2102007","930","2021-08-18","2025-09-09","Mysore","Karnataka","India","-39.607839","21.481942","Polar","Zone 2","High","Central Warehouse","Storage Facility","231940","Manual","No",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"AI Forecast Strategy","Min-Max","Forecast_Demand * Risk_Factor","None","SP_0940","09-01-23","Amazon","E-commerce","Large (10M-100M)","Retail Sales Index","India","Quarterly","budget friendly","Dairy","Consumer Trend","Shelf","246","Frozen","PROM_000020","Super Saver 591","Loyalty_Promo","2021-11-23","2027-11-23","62.82","CAMP_0165","1"
"2118","P_000084","SKU-579","S_000278","T_000195","SUP_0493","W_0001","PO_000006","TRAN_000253","2","579.06","93.01","972.1","98.3","1070.4","Credit Card","D_20221210","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"XGBoost","DFM_v2","18-02-26","20-03-26","559","492","11.99","67","1122.25","v8","0.83","10-02-26","IND_000085","4.64","Stable","61991","73","146","24","18","21-06-25","BATCH_5137","345","45","300","92","124","Normal",\N,\N,\N,\N,\N,\N,"325","24.09","7829.25","Cancelled","14","F_000105","156","0","13-01-24","9","Major Issues","R_000253","322","34","93","06-01-24","Low","0.99","2.28","0.009","0.83","0.87","4.1","Yes","0","4.18","3.61","3.09","4.54","83.38","TR_000253","PF_000107","K_000148","6053","1248","3.74","3.28","0.33","12.27","WS_0006","B_000040","390","57","456","9","WE_000140","L_000484","35.1","75","0.76","20.9","Sunny","-0.54","42.6","No","6","ST_000084","SKU-579","Salted Butter","GlobalHarvest","Dairy","Butter","03-01-21","11","Liter","Discontinued","High","Express","MegaStore 366","12427","09-04-20","Priya Singh","916538000000","9 AM - 9 PM","No","03-06-23","Saturday","22","June","2","Monsoon","2023","United Industries","Distributor","Tier 3","Net 45","C_000381","Exclusive","2196315","816","2021-08-25","2022-11-04","Calgary","Alberta","Canada","47.461871","100.186593","Polar","Zone 2","Low","Primary Storage Hub","Fulfillment Center","250292","Manual","No",\N,\N,\N,\N,\N,\N,\N,\N,"IL_000291","Store","Bulk Storage","No","430","In Stock","03-03-26","Retail Optimization Strategy","Min-Max","Forecast_Demand * Risk_Factor","Demand Spike Adjustment","SP_0787","16-02-24","Amazon","Marketplace","Very Large (>100M)","Interest Rate","Canada","Weekly","budget friendly","Grocery","Marketing Trend","Cold Storage","72","Frozen","PROM_000166","Flash Deal 171","Flash_Sale","2005-09-24","2019-09-24","17.41","CAMP_0744","1"
